stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,2.7944877798863583,64,1.37835486863783,69,2.213415900311893,58,1.950836553143456,67
ank_0_16,1.7794117572928982,77,1.0745024411417794,94,0.4771325540671568,113,0.6689509802028095,79,0.5042783285155976,137
ank_0_30,3.446224904304089,34,4.426920903189815,24,3.4387165868652447,23,3.1931103542172314,39,2.7958188241944613,55
ank_0_41,2.1414429988142,32,0.8401543154850207,46,1.1894678494465611,52,1.3145680206780805,32,0.7063626908066015,61
ank_10_1,1.4076327083073523,74,1.1593569028572566,84,0.7081035977018544,126,1.0422715341224658,106,0.5473064651961617,122
ank_11_14,1.8192047515453464,53,1.5474895082716307,77,0.5922062360704812,102,1.8446742906658324,80,1.2650323122539415,105
ank_12_21,3.6687100519133344,55,4.056348516557376,52,3.271531971737316,37,2.6597449010825756,48,3.031865891091046,62
ank_12_28,4.148737253943167,29,4.426907898769963,35,2.6189450661955207,39,2.9195789989192704,38,2.7191129705639296,45
ank_12_35,1.8827222694319123,56,0.5846515230336329,124,0.4449295610544141,239,0.6289431787010671,119,0.4624790775669269,263
ank_13_12,1.8296589099999625,83,0.8298492629264498,100,0.7727791134934269,122,1.340022806646638,83,0.928977353525607,127
ank_13_17,2.40932319308119,48,3.0056685989542133,56,0.9831085164506748,72,3.362189280350159,54,1.2974647958047147,89
ank_13_21,2.361124845412062,56,3.242870151568283,59,2.303850955828226,62,4.3520275486920665,46,2.5773233056881417,69
ank_13_29,2.4747231628745565,44,3.1628912412828094,41,0.8578135836953036,54,2.5262581601697205,51,1.2286673241187758,69
ank_13_34,2.6576811136475333,21,3.36831136452784,25,2.0935659407321596,32,3.5397510351111547,29,2.8492512738345344,40
ank_13_6,1.8831103007537435,72,0.6651484464624174,101,0.5267521514036559,150,0.7134518660082723,121,0.5259932928336997,173
ank_14_33,3.023045039824054,24,0.6411338294930974,42,0.8900247490378038,56,1.6400483213286057,24,0.7117132493940107,47
ank_14_9,2.641791696683742,60,1.6750402223281422,59,0.974439762381176,101,2.2923441712442427,92,1.5952075269171095,119
ank_15_22,3.388774697360242,47,2.734975506027972,61,1.1887366780547874,57,3.044712873819154,63,1.4871318720076236,102
ank_15_41,3.6136167013673552,30,3.006780153978724,36,1.6946796636569568,62,2.9498813968260658,44,1.776251276231403,50
ank_15_6,2.5788618794043954,58,0.7848038829439414,98,0.5060459957898021,159,0.9772075186598905,79,0.4261075887042568,136
ank_16_36,3.8246085668434584,11,4.966932205917249,24,2.95506063142979,22,3.7122801149298015,20,3.13025035260387,17
ank_16_9,2.458009300731516,38,1.9637880741217189,61,0.578659783543638,101,1.0527322481892611,67,1.1209417016050836,115
ank_17_17,3.2964406701328497,62,3.4691011739319944,58,2.3985657963228775,61,3.5577343138774564,46,2.6590025131736597,63
ank_17_19,2.732016847994027,55,2.559081713110203,63,2.6305421976795826,72,1.9432313491279605,59,2.0425252249925583,67
ank_17_22,4.044052899922436,41,3.489054265488609,46,2.16578104561282,49,4.289118603205487,43,1.6588112711611904,82
ank_17_31,2.5965451202702488,61,0.6863483700180691,116,0.5012334224069286,172,0.6621632796373913,123,0.557909807545165,198
ank_17_32,3.0338922631839655,41,2.4294214340966542,44,1.310459573409716,58,2.5592715099890886,40,1.0418290755906294,64
ank_18_16,3.662567148824515,46,2.7288574104682595,56,1.6257893934576644,67,2.7221808676737362,55,2.0336573751076763,97
ank_18_27,2.731841450892978,37,3.9427539721714107,40,3.00056766515698,55,3.232680698100949,43,2.361744245905238,55
ank_18_29,2.108913983042069,56,1.184961045543877,80,0.700806568769667,78,1.438464543503535,91,0.7003735373786993,107
ank_18_37,1.3963166307531871,33,0.9890553747039988,59,0.7135145121042484,51,0.8233179322219927,56,0.7130271761945521,76
ank_18_39,1.7130964755298188,56,0.5586152452186754,53,0.4042513591798889,79,0.6278093571890108,55,0.488452319095696,97
ank_18_7,2.5973855611610084,54,0.89427000950274,74,0.8385454740139704,104,1.345941739079275,96,1.0006945809337233,135
ank_19_15,2.79484842385336,51,2.0029577536770358,66,0.9867698577710112,83,1.697464250470222,83,0.9715580679415861,110
ank_19_33,4.31472540924909,19,4.339021856176436,21,4.006503835812122,35,3.917628466294832,19,2.831085073870646,31
ank_19_6,2.617815815166602,60,2.867131385939138,64,2.3464656546659453,66,2.5613884742730266,40,2.1595169413826256,82
ank_19_9,2.625465191897572,32,2.497227382599296,54,1.0015833472612372,58,2.7141045646533843,48,1.126852857250809,93
ank_1_34,3.473055132023447,26,2.5495103473922045,51,1.2635647944185993,65,2.506317361771795,45,1.335748613798784,69
ank_20_10,2.3238447686911368,42,0.5933534648226407,116,0.35506575929272577,152,0.6790754531216752,106,0.3961940987865231,159
ank_20_19,3.339545118262882,43,3.870122741067382,44,2.3183102244095934,56,3.48304888208322,33,3.3514570836815514,61
ank_20_37,1.0153386685246166,105,0.5900332028077375,154,0.5389583004104399,206,0.5424754380625068,150,0.5169857101128705,212
ank_20_6,2.953198259465808,53,2.5767199688223883,55,1.7809999272818091,89,3.410650191194409,60,1.8293065188083388,100
ank_22_10,1.9163009480003148,79,0.8626829803893301,114,0.5664222648068867,121,1.0343910760628705,107,0.6127243311271894,147
ank_22_16,3.183092814088014,51,4.461566617063296,32,1.9095269077194303,39,2.597690120832543,60,1.623716185515082,70
ank_22_37,1.8768363310702,39,1.260078822337687,53,0.6128087274238523,75,1.475898278296063,62,0.6671011328567502,62
ank_23_14,2.28414728193807,66,2.074303499054967,59,1.4873817680267023,79,2.014628420552734,72,2.013348428987951,93
ank_23_28,1.0840761626184352,66,0.5586104940714388,99,0.501525758317576,140,0.9413745874204429,97,0.5854519997356795,118
ank_24_0,2.849717206309148,66,1.4358467214887318,91,1.5549092827014128,94,1.6108430132505749,96,1.353609335793563,120
ank_24_12,2.2243788583002155,51,2.8339420819679875,49,1.9809969171998048,70,2.3456895060135636,60,1.7300718832043858,75
ank_24_14,2.8929374480514225,42,1.049618835464843,59,0.44803267362761684,111,0.9136297778719031,81,0.5821444614550843,114
ank_24_3,3.493766352589964,61,3.1810161643661226,55,3.008026486560071,40,3.295433502154413,63,3.220985263148283,51
ank_25_1,2.324888068299498,68,1.5390653178672098,112,0.6588860966450727,119,1.362495303881223,106,0.8115781379139905,145
ank_25_14,3.0427482489735964,50,3.344246164405569,48,0.9672937473980019,48,3.0697517623219834,58,2.033416526234193,87
ank_25_16,3.184549785322961,58,2.5943452944390883,49,1.7678870680245882,60,2.5649513769261043,80,1.669666243718395,92
ank_25_37,2.8801973886597163,37,1.00418963083893,65,0.9045956282934119,75,1.5768127669111256,46,1.1747988062552035,74
ank_26_21,2.3878711270619757,50,2.7615681847113462,57,1.6533926070234635,54,2.1983558750213876,45,1.2124137527886392,58
ank_26_22,2.949241989452295,35,1.440259114945287,38,1.048836497495968,65,1.4658626602082667,56,0.8820554597639712,76
ank_26_29,0.843267860813069,96,0.7021263429430988,269,0.5604372425641728,342,0.7129901833802408,238,0.6675239891649544,367
ank_26_3,1.5236503168188016,86,1.520926874761071,88,0.8887731476006029,126,1.4840444779277353,99,1.0313799982684906,133
ank_26_35,3.7947434073293462,37,3.624777020743552,25,3.65450164188304,38,4.617769270313293,38,2.905808185106139,52
ank_26_5,2.1644806762396795,73,0.9023667190220387,102,0.6268868241299931,116,1.1155046640404722,83,0.673663915160235,144
ank_27_14,3.9589737860704632,58,2.977807690220886,54,3.141960492570533,36,3.498743145305235,52,3.2682322775766304,65
ank_27_40,3.164839753789221,38,3.498582736291759,50,1.9407058998984197,48,2.401739322434642,39,1.6125081929930474,53
ank_28_27,2.8721229839741707,40,1.7500104629703588,52,0.7582847902520164,68,1.119640002376392,38,1.0109729836367038,60
ank_28_37,1.2579217692025366,89,0.6164498009948901,158,0.6061548444700504,196,0.7151658363235341,177,0.7060233587680506,185
ank_28_38,1.5318626584435702,47,1.9236555428733442,56,1.0312803484399264,51,2.0981393476841097,50,2.008135759953047,70
ank_28_9,3.1075607318622716,54,3.691649019196382,53,2.9065342623874924,43,3.0352744238849527,53,3.2437654269854,57
ank_29_0,1.835207884054358,69,1.0544007166805698,80,0.7641521547713975,79,1.3389168979348194,89,1.210043877968277,115
ank_29_11,3.9944975115326615,42,3.264650356371294,36,2.674842209391057,38,3.513493663574654,33,3.2186444905975016,55
ank_29_21,2.7096024964517307,37,2.375405422289703,44,1.171096148562905,46,3.0694376759103283,53,1.9566882775219374,54
ank_29_24,1.8262782035956349,77,0.8132011601136727,164,0.6100506605803683,192,0.7835729248773694,168,0.5816533484352019,245
ank_29_26,3.720947211507616,42,0.7782775461580427,80,0.5200125412943899,94,0.9100821748573477,72,0.7236279642173941,109
ank_2_12,1.978966927870006,77,1.5676025734263808,67,1.2213801946075955,116,1.7491319161658565,85,1.5410007152747365,109
ank_2_23,2.769826729071904,41,1.0735002354617453,49,0.7667090905728277,65,1.3155659108546482,55,0.6799443928937801,82
ank_30_30,1.2229625608541594,84,0.6329452203713923,143,0.4146462411845732,180,0.5493785252694203,132,0.4792120998028194,192
ank_30_7,2.143560212861101,85,0.924612477547251,103,0.6187222331106991,115,1.29086113414106,126,0.7277180221978249,131
ank_31_32,1.2935808705680123,110,0.5839808191832649,178,0.4976344515613716,264,0.5899652267875201,183,0.48852526151576314,270
ank_31_7,1.5562532140569327,106,0.7571359543498806,138,0.4241022491578881,180,0.8750955011101531,158,0.48308883398669494,205
ank_32_12,3.526263112122079,43,3.063465622597994,48,2.3973870803988087,48,3.26559405060293,73,2.054388294342248,79
ank_32_21,2.578338881427557,56,1.3837094455714607,87,0.8697601330579501,120,1.4444219999166314,68,0.8685581491318487,117
ank_32_37,1.1410843858849529,109,0.6110073357261004,214,0.5255447540086501,311,0.7537983034549991,174,0.5470446105157468,285
ank_33_25,0.7384506999607716,122,0.6604414275313535,193,0.5233130651590354,265,0.5438692276290138,171,0.516171990662359,268
ank_33_3,1.2171221982622071,102,0.9427419228406163,127,0.5535765625540493,191,1.2302175302630072,123,0.6358909046067349,194
ank_33_34,1.0620638328956362,135,0.5229810421989729,306,0.4759814966539645,465,0.5226556786549604,274,0.5052796828183777,423
ank_33_36,0.94441882722684,87,0.5023724179399405,165,0.4726252130064922,239,0.5992581699345246,185,0.49844925682413505,267
ank_34_11,2.1287737687110035,93,0.9711540624815288,124,0.5329662238337726,173,1.1178150411359131,128,0.5915189407224503,153
ank_34_15,3.247861950784367,68,1.3775367895405584,84,0.8683767630173356,68,2.312706765953112,87,0.8532732639127163,98
ank_34_21,2.0619582677506365,45,0.9969383371844999,72,0.6689829400776794,102,0.9329942372347126,60,0.8156723637406631,106
ank_34_30,0.9276991144080392,121,0.5215294901419424,192,0.5709340615045664,291,0.7330250648128352,184,0.43414213384495814,335
ank_35_11,1.3642746469371168,122,0.8157550559301461,122,0.5741068612634759,201,0.7790369244730083,125,0.5305059010613593,170
ank_35_28,1.107907097753739,163,0.6821462671720337,227,0.4994460781489774,379,0.7363377774701197,193,0.5219062637858141,402
ank_35_39,2.095562543136553,38,1.212274741106449,50,1.299286998204416,87,0.9315159850263149,49,1.2245703484978723,91
ank_35_7,2.025982801213879,58,1.517679443513577,77,0.5857963323547775,118,0.9873178417989168,70,0.699116850973736,108
ank_36_40,4.06478319959864,38,3.7578871626168993,43,3.0346350198821668,39,3.8571081824979006,30,3.0509973222403772,78
ank_38_19,4.571640519758185,27,3.7575884620570146,41,3.187775161087954,31,3.2508713765161277,34,2.8449346246853584,39
ank_38_22,1.0934926310796658,93,0.5538772728115298,176,0.5203733482155616,203,0.6111410011792511,160,0.534953332746803,206
ank_38_24,3.289505946454829,25,1.3051928669317565,48,1.1267645209326296,57,1.4253548625950498,32,1.4748562379311279,59
ank_38_27,2.1426518976101363,46,2.37890274201969,61,0.870246923556725,69,1.721505452042922,57,1.2304353238445798,84
ank_38_40,4.572350961205214,36,1.9781170346837722,45,1.59662171980512,48,2.2501494940464957,47,2.2655438966047106,70
ank_38_9,1.0070154102404998,76,0.8147960412577399,121,0.6305984307666583,151,1.0630722398547077,109,0.6543412145702434,140
ank_39_1,3.857704303971118,43,3.400833468032051,38,2.6257611936188807,65,3.135013729772562,28,2.144937008286269,51
ank_3_13,3.2403907286669265,42,1.1995053438488468,57,0.942689484420236,81,1.6217382426135392,51,1.1385524110880845,103
ank_3_25,3.465864653519852,50,3.0907025325375983,56,1.6989235296678697,48,3.61422635157613,58,2.572158100333612,83
ank_3_29,3.442547409282412,13,4.088518497760879,15,4.208234146696281,18,4.023160055056691,18,3.1355442968357545,24
ank_3_34,1.3984197669960885,51,0.6667610184544931,76,0.618720502474669,119,0.6925032897370813,67,0.5449573406513015,103
ank_3_39,2.9192768682694235,22,2.2130661064225015,38,1.2959736611590718,38,3.4572274218042307,45,1.9097830906250672,47
ank_3_9,1.916484618327928,52,1.9327292802258935,65,1.5516545341499346,127,1.7625610356707477,85,1.328522577188055,102
ank_40_19,1.059808318045326,81,0.5578358821663532,96,0.4738474807880063,115,0.5442982453223866,91,0.44879361305724713,120
ank_40_2,3.5384579212473257,36,2.220034425981252,42,2.5166535903822274,47,2.960746349582059,42,3.2216744806057624,62
ank_40_40,3.28750465661171,25,3.817622841038923,43,2.9433155816487653,45,2.8778210785563907,52,2.7695089256771226,69
ank_41_0,2.426187977116153,43,1.8422938183771307,46,1.5992350052057922,85,2.5097554724307725,58,2.8177593408493395,90
ank_41_1,2.0345253557256497,38,3.0360798912352176,39,2.0010746599582125,44,2.542597842446118,36,2.351071095100461,54
ank_41_19,3.3341715937949523,28,1.881196748706154,22,3.136089459940982,34,3.509847848649305,30,2.471733119225057,58
ank_41_40,3.098666632884822,25,3.903275004035928,32,3.3064603959920964,33,3.8535451163651713,19,2.378988727859575,30
ank_4_23,3.839902619777315,32,3.1288306355033617,35,0.7748794153157772,50,2.8330659830335443,52,1.3806342757105763,56
ank_4_41,3.667302818899143,35,1.0982138178377632,31,0.6869974216889755,49,1.660734623432248,43,1.1450466710631046,73
ank_5_12,1.2636424016899404,102,0.6856454981309064,148,0.3685073296934095,201,0.7801588391736892,121,0.39610979505680693,223
ank_5_40,2.9529203820752095,11,4.602458823814231,19,3.592374798287786,21,5.973099737073167,10,4.024276578431771,24
ank_5_5,1.91496902998628,75,1.3887534670832884,94,0.48458364569861767,136,1.546446735193736,96,0.43684660334038494,126
ank_6_10,1.701941016175065,78,3.1881338802471455,63,1.0869515616490288,87,1.6139399086232862,67,1.6959759684390587,94
