stem,silent_frac,ref_edge,pretrained,C1,C2,C4,C5
ank_0_10,0.8282740843336411,0.6075434888635994,1.2495125960472495,1.2213769639512213,0.08253373599908252,1.4307504109484308,1.3418708666233419
ank_0_16,0.6485072329947676,0.8831276696725202,0.8781741233373639,0.8158336692194008,0.24660755071879617,0.9495163240628778,0.9620112857718661
ank_0_30,0.9586218836565097,0.84460096723055,0.8927035567487942,1.0494428472997694,0.11542208177908717,1.0827056950747227,1.0439307182399202
ank_0_41,0.9380001538935057,0.837370029326716,1.1071244887462959,0.8621145698121526,0.498175405941564,1.0385981239744313,1.0638975288383825
ank_10_1,0.7575600184672207,0.5788070389274015,1.2177327366850927,1.1980345705010091,0.1447749407738879,1.3400894972361148,1.4047556374484513
ank_11_14,0.7892236072637735,0.5514904818777878,1.4364006010784052,1.3727570052152391,0.16878811986210554,1.5119331742243436,1.5859188544152745
ank_12_21,0.9719721452754694,0.6283373245987294,1.0621141489227668,1.278442736550334,0.07036663726848937,1.4176326067783798,1.4311137709462014
ank_12_28,0.9538896583564174,0.7784701635509307,0.956867519817626,1.0277446764416351,0.1059530594269727,1.1741360551266775,1.1489560126418321
ank_12_35,0.8380847953216374,0.8732297381045286,1.0075176111870465,1.007070760172432,0.5016034065818525,1.0640574072127011,1.0619282935548313
ank_13_12,0.7532702369959988,0.5598600541396395,0.7376271495689458,1.0714318295853669,0.20334808192309445,1.2306253706153354,1.1443689276102722
ank_13_17,0.9257848568790397,0.788534264223081,0.9273762154470474,1.0752061977917733,0.12060923871511767,1.1524677857124035,1.1568157263696013
ank_13_21,0.9445791012619268,0.5831619249333034,1.2819277108433735,1.4456434433385719,0.08678191024969444,1.5742273441592458,1.5689540771782784
ank_13_29,0.9066251154201292,0.8806492679821769,0.8898205035537887,0.9527285869172389,0.1597156969039875,1.0273701963618842,0.9882423804360921
ank_13_34,0.9328062480763312,0.7945598152234435,1.001453450647564,0.9995068649588621,0.03882789587064289,1.0732694853227438,1.1242440758908874
ank_13_6,0.6938288704216682,0.5818731285349895,0.9796540715681135,1.193738981274122,0.1945013579835136,1.256873302520608,1.2563968170772382
ank_14_33,0.9412511542012927,0.6874923359901901,1.3232557448200004,1.0435209132257202,0.535479651594875,1.2475697850708998,1.3009899224114865
ank_14_9,0.7510195444752231,0.7802822673599549,1.0588582871023866,1.043790828217838,0.31425007386009257,1.1642320191707973,1.1191609493483898
ank_15_22,0.9064712219144352,0.6872373838122321,1.1970108695652173,1.1747776679841897,0.23777173913043476,1.3003952569169959,1.279211956521739
ank_15_41,0.9984033548784241,0.7820273212462188,0.9989652113925298,1.172982162215433,0.15605597713609934,1.1746575342465753,1.1724154922637233
ank_15_6,0.7161819021237303,0.6905989793177545,1.079615728676442,0.9021041577534907,0.21072692621835012,1.137334214927463,1.158259110886391
ank_16_36,0.9506001846722069,0.6942488262910798,0.9913137260617367,1.2564782697408692,0.06951934007636926,1.2666511207625266,1.3376861864925527
ank_16_9,0.8563211757463836,0.8605413905425138,0.8945623515284413,0.8874618215991855,0.32829508967029525,1.0087451379643408,1.0164199754614038
ank_17_17,0.9187249923053247,0.6143554094516217,1.2190450223237108,1.2086500119287005,0.07078831668995604,1.3804573804573803,1.376231212296786
ank_17_19,0.8120960295475531,0.6472901269660792,1.079557930176389,1.200834370196882,0.38842128375905727,1.3289175144550975,1.3932884432408694
ank_17_22,0.851762080640197,0.7991553367360766,0.6926663840610428,0.8564363430832274,0.07311007489049032,1.006923837784372,1.046969054684188
ank_17_31,0.9542166820560173,0.9022457866301105,0.9895430678136521,0.9495251927158977,0.6117081890291588,1.0295162551670205,1.0375153614121329
ank_17_32,0.971375807940905,0.6293567807351077,1.2500629326620516,1.2744178728760227,0.30053492762743866,1.4298300818124607,1.4486784140969162
ank_18_16,0.8534164358264081,0.7465737985754215,1.167627789016032,1.1707375985024606,0.18103318136529695,1.1595664382114066,1.1300081519277798
ank_18_27,0.9496191135734072,0.8217968196090347,0.908252810096628,0.9344803786235457,0.14928022086373496,1.0714109643068428,1.093669887596135
ank_18_29,0.8474338257925516,0.8875899484711597,0.9290299480831693,0.8507455052300453,0.34116774507045855,0.9984655123909875,0.9990025830541419
