stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,2.416355371291396,81,2.4535254322848523,66,1.7603754159178786,74,2.163318279454992,70
ank_0_16,1.7794117572928982,77,0.6162798393564153,85,0.5448990889083488,132,1.2821505553571146,105,0.6127738564083159,125
ank_0_30,3.446224904304089,34,3.870097774829218,26,2.8842384307690665,26,3.5021888011788027,32,2.6809952274127604,47
ank_0_41,2.1414429988142,32,0.7994299796320448,50,0.8209682213658411,38,1.1580899916751073,39,0.8831864795013621,65
ank_10_1,1.4076327083073523,74,1.2992434634843024,90,0.7861747415157427,157,1.4865403237256667,97,0.6158460101652441,121
ank_11_14,1.8192047515453464,53,1.4221062157458138,88,0.4760165671153247,92,2.0806868185931413,54,0.7751936760799125,63
ank_12_21,3.6687100519133344,55,2.7879786321730764,64,3.456627450500832,50,3.5880613044283463,35,3.144014775431238,73
ank_12_28,4.148737253943167,29,3.9405197024990937,28,4.7538469510454195,22,3.3646271738195277,26,3.122953414497091,47
ank_12_35,1.8827222694319123,56,0.5886196019381139,162,0.39743533010386184,221,0.6175612163547999,133,0.4265701429165952,245
ank_13_12,1.8296589099999625,83,1.0469989695226571,104,0.7564112797952167,122,1.1923975503695865,84,0.7252252421531862,145
ank_13_17,2.40932319308119,48,2.680720861170249,63,1.1342376510707082,63,2.7581147169697275,59,1.2006527108169247,98
ank_13_21,2.361124845412062,56,3.1832849150177145,50,2.6382317237813857,56,2.759721873958744,68,3.333817233372666,57
ank_13_29,2.4747231628745565,44,2.729684141165068,52,0.6218725975831545,43,3.537234292301242,48,2.122937767248433,76
ank_13_34,2.6576811136475333,21,4.299355640215209,27,2.374591672489481,29,3.3969773963026366,20,2.608942875981228,29
ank_13_6,1.8831103007537435,72,0.7039782121600071,116,0.5590155828139066,158,0.7126041524254989,84,0.5600999272400632,187
ank_14_33,3.023045039824054,24,1.6020743280115395,48,0.9119196008679861,57,1.5901613256006009,31,0.9606937807474667,63
ank_14_9,2.641791696683742,60,1.6749215858638755,70,0.7876840382669309,77,1.5407083322235977,77,1.4696562157138815,106
ank_15_22,3.388774697360242,47,2.3052353658653306,61,1.2778271865589255,63,2.636674585596609,57,1.2246616183225236,102
ank_15_41,3.6136167013673552,30,3.969294929871984,44,2.004216144801719,50,1.6387654371318927,29,2.5023834321015794,52
