stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,2.525282195159349,64,2.10523700188716,86,2.388091207769669,61,1.4217776123246455,71
ank_0_16,1.7794117572928982,77,0.6301425487353906,105,0.6956282500755302,111,0.6953556258724042,99,0.631049508579708,117
ank_0_30,3.446224904304089,34,3.133139744262429,29,3.5204336823266864,22,2.7658386947818974,19,2.815762130201037,31
ank_0_41,2.1414429988142,32,1.3628821096756132,47,1.0942235969198981,51,0.7509740118635816,35,1.0977697916053324,67
ank_10_1,1.4076327083073523,74,1.0387160524717136,75,0.6803558685541528,131,1.0895038842252474,89,0.8226299856411874,108
ank_11_14,1.8192047515453464,53,1.6314150734324062,86,1.0283673018219788,114,1.0433491866519915,65,1.8478018012884785,77
ank_12_21,3.6687100519133344,55,4.186485604879229,44,3.658223490873029,65,3.7511668502955215,47,3.2999201362196793,72
ank_12_28,4.148737253943167,29,2.8468054437230745,37,4.420168468165889,36,2.81492465663208,24,2.0831445694181405,59
ank_12_35,1.8827222694319123,56,1.0634427205342645,74,0.47477173418659907,170,0.5265705024403179,90,0.518164786948113,177
ank_13_12,1.8296589099999625,83,1.4067456046820976,115,0.7136124859270226,133,1.3696906825005781,91,1.050909530573859,136
ank_13_17,2.40932319308119,48,2.611154679631525,48,0.9602286619620855,50,1.0545266655408723,54,1.629891920229604,71
ank_13_21,2.361124845412062,56,3.6424264084838867,47,2.8463067988278,71,2.376880585127288,62,2.522232337206311,81
ank_13_29,2.4747231628745565,44,2.429048010287987,54,2.232630921023564,49,2.6019161605924808,54,2.2946354244426823,72
ank_13_34,2.6576811136475333,21,3.3869537226478075,29,2.2712514814245717,34,3.341192526585367,32,3.062766682442527,35
ank_13_6,1.8831103007537435,72,1.1009538205571325,104,0.5255674946942432,166,0.8056734563823048,95,0.6441139924820232,142
ank_14_33,3.023045039824054,24,1.4469209747675935,37,0.9677261382158175,47,1.048025664088571,33,0.949564904877079,63
ank_14_9,2.641791696683742,60,1.4109807522721827,74,0.9157490109512805,76,1.9058669010334892,64,1.349091571449192,119
ank_15_22,3.388774697360242,47,2.19725603678116,49,1.5757378393878358,76,2.881862459945721,67,1.830872712546506,80
ank_15_41,3.6136167013673552,30,2.9350772888056116,53,3.001867134444068,43,2.227593854476389,38,1.739289352155083,58
ank_15_6,2.5788618794043954,58,1.1249623891696914,93,0.5344706134301325,145,1.0566681279840386,82,0.6007240458048555,115
ank_16_36,3.8246085668434584,11,6.517223283358495,7,2.3959796429779217,27,3.5259247472128266,18,2.3743612735558326,33
ank_16_9,2.458009300731516,38,1.5010387972037564,57,0.7704473419836269,89,1.818673111224126,71,1.5830342511348725,92
ank_17_17,3.2964406701328497,62,3.36488490235542,41,2.6299438653005156,42,2.7014030766295116,47,2.124996342954512,40
ank_17_19,2.732016847994027,55,2.794883970930636,49,2.4225430081529717,83,2.4293039693349714,60,2.3850168810245456,59
ank_17_22,4.044052899922436,41,2.482342610798699,43,1.793628395474462,56,2.305651229486136,49,1.8387076594694387,75
ank_17_31,2.5965451202702488,61,1.5270447250569656,94,0.6113785900744051,133,0.8778287575622918,93,0.5711923159780049,137
ank_17_32,3.0338922631839655,41,2.086135771676741,48,2.142922643728154,45,2.0490884022514155,42,1.7594835354759955,68
ank_18_16,3.662567148824515,46,1.9806923725664318,62,2.360379521252938,67,1.897027471280531,46,1.9624336938157034,100
ank_18_27,2.731841450892978,37,1.774022602663134,43,1.9055709980788917,72,2.340492354467151,42,1.9650925517739286,67
ank_18_29,2.108913983042069,56,1.1011959943453662,73,0.8873282844472244,72,1.114240326664926,72,0.8741359526415462,92
ank_18_37,1.3963166307531871,33,0.7814073506897673,45,0.7396402413190979,63,0.7743765495270815,57,0.6473804267596108,72
ank_18_39,1.7130964755298188,56,0.5645045991267263,66,0.39354359357402235,70,0.5896910752894203,74,0.4264894665916855,68
ank_18_7,2.5973855611610084,54,1.3582187116359519,78,0.804780468290635,102,1.5137694886275952,86,0.9839572545807065,90
ank_19_15,2.79484842385336,51,1.3864375007978393,57,1.2231974467501772,93,1.550501310546934,77,1.2036259285359294,99
ank_19_33,4.31472540924909,19,2.078366261860948,18,4.1833758624117685,27,3.6177455094313844,20,3.0199432133142805,33
ank_19_6,2.617815815166602,60,2.4500623200083216,45,1.7446206200434182,66,3.09947191171137,66,2.5643588397338974,75
ank_19_9,2.625465191897572,32,1.69777255243263,60,1.7999536437560781,69,2.420741782884494,46,1.930092547206545,77
ank_1_34,3.473055132023447,26,3.0794124402707004,34,1.4042208304564527,49,2.583347259647934,41,1.8272676103493772,45
ank_20_10,2.3238447686911368,42,1.379556172338779,75,0.5832776896028863,109,1.1071901408952123,89,0.49797934290508256,129
