stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,2.6448135272465434,64,1.7004593840752509,80,2.637672325848106,56,1.9542966551251244,73
ank_0_16,1.7794117572928982,77,0.5730908159850164,81,0.47854896784464235,103,0.7858809391084671,87,0.6124170558321151,142
ank_0_30,3.446224904304089,34,3.161231057505114,23,2.8087492477294678,19,3.6314186972620304,46,3.3046062651017696,40
ank_0_41,2.1414429988142,32,1.3142782990468802,61,0.9636964734487401,43,1.6324400781596125,62,0.7409466486125631,58
ank_10_1,1.4076327083073523,74,0.9783890289493337,99,0.5354037802850855,126,1.4895007835305123,81,0.6572352198695067,132
ank_11_14,1.8192047515453464,53,1.5238399511364598,83,0.8442286873554771,104,1.789012433301303,63,1.1819775974763282,107
ank_12_21,3.6687100519133344,55,3.8784543159585416,45,2.659236526258507,57,4.715026097432972,41,2.908432039502976,67
ank_12_28,4.148737253943167,29,3.2406640210508675,30,2.8505593993879854,35,3.080225900753417,25,3.309141965206608,39
ank_12_35,1.8827222694319123,56,0.6179494069336025,110,0.4293829655243804,202,0.6519336499095949,128,0.4352338956555637,214
ank_13_12,1.8296589099999625,83,0.9656424160538335,101,0.7564812340973253,132,1.2396767382048877,98,1.1228900897282308,114
ank_13_17,2.40932319308119,48,2.218285271229679,57,1.2760274061837897,78,2.3025569338866125,64,1.7569845587643858,87
ank_13_21,2.361124845412062,56,2.4550099002328754,56,3.149148503747415,51,3.11625088157571,62,2.5102629208954172,66
ank_13_29,2.4747231628745565,44,2.377690931985124,44,1.5126111684706514,66,2.01599524376555,45,1.7219766700893249,77
ank_13_34,2.6576811136475333,21,1.676549577626793,39,1.651657160183103,28,3.0779150810875406,25,2.68072199186391,39
ank_13_6,1.8831103007537435,72,0.7414404077324875,126,0.5204897184701032,163,0.7748916325296417,94,0.49331184315698295,156
ank_14_33,3.023045039824054,24,1.554576671570974,39,0.9019290913858553,60,2.3166380162833837,33,0.8903060970369625,56
ank_14_9,2.641791696683742,60,1.5840825926551005,60,0.7774994331772744,86,1.8587767433811975,71,1.5617920772699074,108
ank_15_22,3.388774697360242,47,2.7571545922409997,60,1.3885821407024617,58,3.4386686034295284,55,1.3589014844834288,74
ank_15_41,3.6136167013673552,30,2.4422649254845314,56,1.62006235256525,50,3.4242396715661187,33,1.4318853214063918,49
ank_15_6,2.5788618794043954,58,1.1150753103111302,109,0.444282768268992,147,1.0764859265920836,85,0.42482408362032986,130
ank_16_36,3.8246085668434584,11,4.381831452403514,21,3.674721958890763,17,3.9385549941892193,23,2.7722999007553666,18
ank_16_9,2.458009300731516,38,1.673692574763463,75,0.7007167052821508,95,1.8789376450336834,74,1.4137159977714653,116
ank_17_17,3.2964406701328497,62,2.7216012207454363,63,2.390284655344912,35,3.0708593536544786,51,2.978519989713996,66
ank_17_19,2.732016847994027,55,2.8259442141997146,66,1.6769187623505333,70,3.543122324137304,44,2.1475590702615284,63
ank_17_22,4.044052899922436,41,2.871561795957449,67,1.5013015532393912,45,2.5758955873659515,56,1.9535717298981896,78
ank_17_31,2.5965451202702488,61,0.8738358715678014,103,0.453014771066317,149,0.923753430596405,116,0.5561763897195195,185
ank_17_32,3.0338922631839655,41,1.7095052394795587,46,1.7705942769591183,36,2.579740566414385,37,1.2234752052812612,50
ank_18_16,3.662567148824515,46,2.8237400980359686,64,1.4728594118889633,61,2.8662068631312385,56,1.6353436325644375,87
ank_18_27,2.731841450892978,37,2.640676103828232,49,2.9088645816430367,59,3.812332385912198,46,2.4487591234988244,63
ank_18_29,2.108913983042069,56,0.907198250515146,87,0.8989717280246751,101,1.5461444608795907,73,0.6893110250483827,96
ank_18_37,1.3963166307531871,33,0.7180013643292575,55,0.7137928328447656,60,1.154234820110193,67,0.7200309709519799,91
ank_18_39,1.7130964755298188,56,0.4725628280498997,58,0.38368134262108416,79,0.6518302513067123,80,0.4713492549522783,77
ank_18_7,2.5973855611610084,54,0.8939337007904564,74,0.7828975078404888,113,1.4497554711798555,68,1.253871155084486,115
ank_19_15,2.79484842385336,51,1.2780762773520573,80,0.8036123815724867,85,1.5883369000994108,66,0.8072424754031878,119
ank_19_33,4.31472540924909,19,2.427572712354375,18,3.0346185586243597,30,4.030994223308223,36,2.516019795700279,40
ank_19_6,2.617815815166602,60,2.6504208418702566,45,2.2695736266492745,55,2.72135047399674,49,1.944726337790045,83
ank_19_9,2.625465191897572,32,1.5355700359083162,64,1.8380003941032148,71,2.3211454853353857,72,1.0809458903571576,87
ank_1_34,3.473055132023447,26,1.7193551803144163,53,0.9650995363143144,58,2.177528000930913,49,1.3692156558890973,62
ank_20_10,2.3238447686911368,42,0.6292468602840993,107,0.4653078528424269,163,0.6585333147156569,96,0.4297304042205671,151
ank_20_19,3.339545118262882,43,3.5632120854790847,59,1.8504837184957772,42,3.583024559870225,38,2.814612493294244,69
ank_20_37,1.0153386685246166,105,0.6454363280763227,158,0.5409961336680184,189,0.5074115001912421,127,0.5642085014753897,194
ank_20_6,2.953198259465808,53,1.3860055383410885,55,2.2796118412697686,79,3.6332869172463274,55,1.7440447460364428,97
