================ Training Loss (Wed Aug 19 12:49:16 2026) ================
(epoch: 1, iters: 20, time: 0.064, data: 0.518) G_GAN: 0.625 G_L1: 31.190 D_real: 0.612 D_fake: 1.004 
(epoch: 1, iters: 40, time: 0.064, data: 0.004) G_GAN: 0.719 G_L1: 42.966 D_real: 0.678 D_fake: 0.852 
(epoch: 1, iters: 60, time: 0.065, data: 0.002) G_GAN: 0.729 G_L1: 38.823 D_real: 0.689 D_fake: 0.828 
(epoch: 1, iters: 80, time: 0.065, data: 0.003) G_GAN: 0.759 G_L1: 39.471 D_real: 0.724 D_fake: 0.777 
(epoch: 1, iters: 100, time: 0.065, data: 0.003) G_GAN: 0.762 G_L1: 36.672 D_real: 0.749 D_fake: 0.757 
(epoch: 1, iters: 120, time: 0.065, data: 0.003) G_GAN: 0.735 G_L1: 39.398 D_real: 0.727 D_fake: 0.789 
(epoch: 1, iters: 140, time: 0.064, data: 0.003) G_GAN: 0.750 G_L1: 28.331 D_real: 0.697 D_fake: 0.774 
(epoch: 1, iters: 160, time: 0.065, data: 0.003) G_GAN: 0.713 G_L1: 28.048 D_real: 0.679 D_fake: 0.787 
(epoch: 1, iters: 180, time: 0.065, data: 0.002) G_GAN: 0.772 G_L1: 36.546 D_real: 0.686 D_fake: 0.738 
(epoch: 1, iters: 200, time: 0.065, data: 0.003) G_GAN: 0.815 G_L1: 37.802 D_real: 0.680 D_fake: 0.678 
(epoch: 1, iters: 220, time: 0.066, data: 0.003) G_GAN: 0.755 G_L1: 37.981 D_real: 0.682 D_fake: 0.727 
(epoch: 1, iters: 240, time: 0.065, data: 0.003) G_GAN: 0.712 G_L1: 34.566 D_real: 0.660 D_fake: 0.794 
(epoch: 1, iters: 260, time: 0.065, data: 0.003) G_GAN: 0.774 G_L1: 39.703 D_real: 0.654 D_fake: 0.750 
(epoch: 1, iters: 280, time: 0.066, data: 0.003) G_GAN: 0.831 G_L1: 37.651 D_real: 0.652 D_fake: 0.647 
(epoch: 1, iters: 300, time: 0.066, data: 0.003) G_GAN: 0.759 G_L1: 40.971 D_real: 0.618 D_fake: 0.729 
(epoch: 1, iters: 320, time: 0.065, data: 0.003) G_GAN: 0.865 G_L1: 35.800 D_real: 0.651 D_fake: 0.618 
(epoch: 1, iters: 340, time: 0.066, data: 0.003) G_GAN: 0.975 G_L1: 31.196 D_real: 0.658 D_fake: 0.535 
(epoch: 1, iters: 360, time: 0.066, data: 0.003) G_GAN: 0.864 G_L1: 34.166 D_real: 0.665 D_fake: 0.655 
(epoch: 1, iters: 380, time: 0.066, data: 0.003) G_GAN: 0.903 G_L1: 35.286 D_real: 0.612 D_fake: 0.602 
