stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,2.533084762307804,88,1.5350953432308359,74,1.935099974921638,65,1.8591928129139386,66
ank_0_16,1.7794117572928982,77,1.1261386167930216,85,0.6377482051734538,103,0.9020219203152899,92,0.6547158309181516,107
ank_0_30,3.446224904304089,34,3.8450136827342356,23,2.710904402295633,35,4.285585687229254,24,3.099739219016905,31
ank_0_41,2.1414429988142,32,1.3598877904855249,32,1.352851719734359,45,1.3982732937125881,43,0.9127622083581352,35
ank_10_1,1.4076327083073523,74,1.094211103509411,63,0.8940144049793195,150,1.0153573206481135,77,0.8926529237322979,119
ank_11_14,1.8192047515453464,53,2.2024885443731685,63,0.5563856602260592,71,1.225390453140439,73,1.0823637782094613,67
ank_12_21,3.6687100519133344,55,3.7683223434152917,46,2.797253126019238,59,3.661361563723135,59,3.261639786608216,70
ank_12_28,4.148737253943167,29,3.1838414623853115,31,2.0869610719040192,28,3.5134625211395396,29,2.990706549258024,42
ank_12_35,1.8827222694319123,56,1.1893826831620418,60,0.6051376487898763,126,0.8326432334167556,68,0.5636439364971273,142
ank_13_12,1.8296589099999625,83,1.554251745526705,95,0.7997050404572306,109,1.681606858311223,86,0.958358817512666,103
ank_13_17,2.40932319308119,48,2.25750761179423,44,1.041391998125373,50,2.1648309279572344,61,1.3245842634185776,57
ank_13_21,2.361124845412062,56,3.1970510349330485,44,2.373830069737521,57,2.976861246879544,63,2.9389957987682056,55
ank_13_29,2.4747231628745565,44,2.8214809845914184,55,1.5739855953950666,47,1.671904630624254,43,1.7518779740118209,56
ank_13_34,2.6576811136475333,21,3.60868971297359,29,2.7740201729219094,33,3.470275857101004,21,2.425707244999726,43
ank_13_6,1.8831103007537435,72,1.3522719444810503,87,0.5848952256920275,136,1.1959391541500275,100,0.6230973445304339,138
ank_14_33,3.023045039824054,24,2.4386096755532245,40,1.2381495825888167,42,1.0547261337517195,37,0.9277036274357194,52
ank_14_9,2.641791696683742,60,1.9602002836560355,75,1.0317019277504182,75,1.7316612714638444,86,1.5621328984500518,78
ank_15_22,3.388774697360242,47,2.511661288408439,63,1.6171878710671188,67,2.4393037573356318,51,1.749476035254821,76
ank_15_41,3.6136167013673552,30,2.4107576218419906,40,1.733229409234262,49,2.085508920073552,39,2.060485881694858,52
ank_15_6,2.5788618794043954,58,1.3835138331762833,76,0.5019985575364667,135,1.3214629009067802,73,0.7597432244430208,120
ank_16_36,3.8246085668434584,11,5.375308526303607,16,1.8287819578254083,10,4.226997751252101,21,3.6030747651733246,25
ank_16_9,2.458009300731516,38,2.84661727768831,82,0.7836129976683246,80,1.8588184987047032,68,1.4299490812825013,83
ank_17_17,3.2964406701328497,62,3.0645167197669814,56,1.948136543028186,50,2.871800875331742,53,2.800346568206809,56
ank_17_19,2.732016847994027,55,3.206589859650548,57,2.2523485990043093,70,1.8788552303514738,53,2.3899280869731,60
ank_17_22,4.044052899922436,41,2.5488200036650555,39,2.8484335687894515,65,2.7778426917313404,60,2.179266060534278,60
