stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,2.8083895995043626,67,1.797551362939735,74,2.2788497714628297,62,2.2242693510843363,78
ank_0_16,1.7794117572928982,77,0.7811148035546693,81,0.5508459494858609,99,1.1419205486180177,93,0.7666500802929685,118
ank_0_30,3.446224904304089,34,3.585553525741667,27,2.136891787661568,30,3.7169915998928067,19,2.8054823455468165,42
ank_0_41,2.1414429988142,32,1.4164496679528913,50,1.23394482546545,38,0.9430471136974142,39,1.133093324504196,47
ank_10_1,1.4076327083073523,74,1.5121256401596213,92,0.7841916196918286,125,1.036492677450596,84,0.7516433559161626,104
ank_11_14,1.8192047515453464,53,2.4666509089547763,68,1.2327075201851803,114,1.8459953343267064,68,1.5977423740207268,75
ank_12_21,3.6687100519133344,55,3.5491115382597562,50,3.3491072751610584,53,3.618024183839939,60,3.8073565495510473,67
ank_12_28,4.148737253943167,29,2.4432981829562923,40,2.905238775532662,36,2.8117467250509054,24,2.647810583561498,48
ank_12_35,1.8827222694319123,56,1.364187773551783,75,0.6305394606189376,163,0.7129129256192832,74,0.5535454695419185,132
ank_13_12,1.8296589099999625,83,1.7531739529435413,97,0.700894957772107,103,1.2623150203782503,85,0.860805690967107,102
ank_13_17,2.40932319308119,48,1.9520967371377218,49,1.3853184366446651,77,1.4515605817432151,59,1.4983091185736,83
ank_13_21,2.361124845412062,56,2.2380314483605677,47,3.0560124136788334,79,2.8126234771845424,55,2.563083400007412,76
ank_13_29,2.4747231628745565,44,2.983376205437214,36,1.8754478633709468,71,2.346181581554114,55,2.670579527531606,60
ank_13_34,2.6576811136475333,21,2.268354061648326,24,2.3961476134443815,26,4.0288398544963,28,3.327528644619149,28
ank_13_6,1.8831103007537435,72,1.0980285290517562,86,0.5916976858714866,149,1.0853696608613073,80,0.6115592037418867,135
ank_14_33,3.023045039824054,24,1.7411145365825318,37,1.11025802136966,39,1.3759277620866002,41,0.7349679481006994,51
ank_14_9,2.641791696683742,60,1.5995248112005949,76,1.199375814550554,71,1.418101352222104,81,1.1998463052526342,99
ank_15_22,3.388774697360242,47,2.155329887220102,62,2.425233843520794,69,2.2567275463279075,53,1.8228759819587241,91
ank_15_41,3.6136167013673552,30,2.5563330189063653,35,2.634499992860467,47,2.0579375195370146,43,2.4511048149953747,58
ank_15_6,2.5788618794043954,58,1.406823529494389,80,0.5774954811812084,151,1.5742677332059511,90,0.9315934079525227,122
ank_16_36,3.8246085668434584,11,3.529304110272647,10,2.514814661047953,21,3.0389417194484616,19,4.026659859532998,26
ank_16_9,2.458009300731516,38,1.875646197308241,58,1.0973423433335845,88,2.0482493491246787,84,1.071314653434186,69
ank_17_17,3.2964406701328497,62,3.2304409414068864,60,2.6391882924331114,45,3.606766385725014,53,2.9061415411836125,44
ank_17_19,2.732016847994027,55,3.1513884846713944,62,2.884081989277983,63,2.4859078143282463,57,3.096771049483517,67
ank_17_22,4.044052899922436,41,3.0627489188753745,57,3.0216022838555596,48,2.3011362646655438,51,1.8692430456375932,65
ank_17_31,2.5965451202702488,61,1.8947132617029685,64,0.6596039538391331,138,1.0143489667049008,95,0.7388615312190825,152
ank_17_32,3.0338922631839655,41,2.900853136172159,43,1.7086060002762933,52,1.593336888351557,51,1.9361256724883449,55
ank_18_16,3.662567148824515,46,2.2137058021550082,57,2.319470509832556,72,2.0765205775822135,58,1.8748607617884545,80
ank_18_27,2.731841450892978,37,2.406398900478184,54,2.476554690294573,71,2.748090252626328,63,2.7465577621370088,50
ank_18_29,2.108913983042069,56,1.5253696249113975,82,1.0883512822420527,69,1.2927066397605427,78,0.9458621424116154,80
ank_18_37,1.3963166307531871,33,1.401970256461262,48,0.6518037657158863,53,0.9431467248325811,58,0.7898634172488543,54
ank_18_39,1.7130964755298188,56,0.56221792079048,67,0.4209144226745058,79,0.6064718343063453,80,0.42595555980752237,72
ank_18_7,2.5973855611610084,54,1.7802016251296022,66,0.9940567844771178,99,1.6733653362204512,80,1.3079012868596422,96
ank_19_15,2.79484842385336,51,1.8047172486987026,58,1.3756215569824486,81,1.3103745349102978,62,1.1829729524749342,93
ank_19_33,4.31472540924909,19,3.510484109236309,26,3.794432318508508,26,3.685096212178321,33,3.450765513240042,30
ank_19_6,2.617815815166602,60,3.271995088257908,52,2.373268970539362,61,2.3861851575584967,65,2.5067573223945177,75
ank_19_9,2.625465191897572,32,2.2595152642197007,52,1.8872209487498814,70,2.987880623144249,50,2.0411477142299965,67
ank_1_34,3.473055132023447,26,2.502749898103283,35,1.1124931409752936,58,2.5869030815151173,42,2.1264826062032673,42
ank_20_10,2.3238447686911368,42,1.6733110373943072,85,0.7713065148547548,110,1.3192176743956585,78,0.5351291607653376,119
ank_20_19,3.339545118262882,43,3.0712765255236802,47,2.9356894999416987,71,3.0955363078435374,43,2.7799596470720287,61
ank_20_37,1.0153386685246166,105,0.6814848782110385,104,0.6342295766770458,154,0.7044230847375652,121,0.5564441437443102,156
ank_20_6,2.953198259465808,53,1.9525838386666456,55,2.120052504006199,70,1.5574559216747819,50,2.7310921448497414,82
ank_22_10,1.9163009480003148,79,1.3426130516027284,74,0.7558380338296032,119,0.956707587552529,89,0.7660402191167556,129
ank_22_16,3.183092814088014,51,2.5223204457250956,44,1.7409998871884693,40,2.5363659129590626,41,1.9651284762424255,55
ank_22_37,1.8768363310702,39,1.9115061707697993,69,1.3536450950255647,63,1.2950203818933677,58,0.6913797909641838,53
ank_23_14,2.28414728193807,66,2.2207822760035265,56,1.4322672163732533,70,1.848708719819066,69,1.828471436260057,77
ank_23_28,1.0840761626184352,66,0.9897539561612627,85,0.44041967668819926,87,0.9691190301568027,80,0.8235990516022034,110
ank_24_0,2.849717206309148,66,1.36003423277867,74,1.2603998767613793,113,1.598030851357104,81,1.1520467220399133,86
ank_24_12,2.2243788583002155,51,2.008091817160465,48,2.180688779682885,63,2.6635111347861584,51,2.788874193554637,49
ank_24_14,2.8929374480514225,42,1.5772557229812865,72,0.5173079857716233,97,1.1864949392743753,92,0.5750418230537871,74
ank_24_3,3.493766352589964,61,3.4161630809360903,55,2.9047631953865722,47,3.5955621858185154,41,3.245852733396326,55
ank_25_1,2.324888068299498,68,1.6997152943336629,103,1.0837280939426288,128,1.327342041807642,87,0.8521535594485503,129
ank_25_14,3.0427482489735964,50,3.150301188009472,45,2.3410006985952103,71,2.562581640982047,59,2.016777000820359,61
ank_25_16,3.184549785322961,58,3.042701424271817,52,2.3750908833979745,71,2.4791167317381073,66,1.8706620248689623,76
ank_25_37,2.8801973886597163,37,1.7082183634189412,46,1.3997275993322953,52,1.4525801936951235,41,1.4840042897681665,61
ank_26_21,2.3878711270619757,50,2.061991330425539,48,1.6526115146363347,42,1.6567557309652243,53,0.891774207690879,48
ank_26_22,2.949241989452295,35,2.249651327551283,39,0.7114250176474697,52,1.3993275611972384,46,0.7805157159759146,52
ank_26_29,0.843267860813069,96,0.8542149726756141,147,0.648830309712432,266,0.7334048019724579,142,0.6417963559482169,224
ank_26_3,1.5236503168188016,86,1.1694557551642601,91,1.2533334749083473,128,1.4656953989416763,101,1.217008075460547,116
