stem,silent_frac,ref_edge,pretrained,C1,C2,C4,C5
ank_0_10,0.8282740843336411,0.6075434888635994,1.2495125960472495,0.9017546542299016,0.08448335181008448,1.4213846095034215,1.2986734966932987
ank_0_16,0.6485072329947676,0.8831276696725202,0.8781741233373639,0.724136772806664,0.24855568990998253,0.9931479242241031,0.9466277038828429
ank_0_30,0.9586218836565097,0.84460096723055,0.8927035567487942,0.7549240894295421,0.12894105348190738,1.0581387060752216,1.0005702202475706
ank_0_41,0.9380001538935057,0.837370029326716,1.1071244887462959,0.9612549288530773,0.6439714922485366,1.109402169919914,1.0640199848154588
ank_10_1,0.7575600184672207,0.5788070389274015,1.2177327366850927,0.9236641221374048,0.08515398789155042,1.463850136000702,1.4030007896814953
ank_11_14,0.7892236072637735,0.5514904818777878,1.4364006010784052,1.2841421373640942,0.2789710952002121,1.5655440643507468,1.5786263590559533
ank_12_21,0.9719721452754694,0.6283373245987294,1.0621141489227668,0.9463588257528034,0.1156923270757213,1.35309310822729,1.3733778505732646
ank_12_28,0.9538896583564174,0.7784701635509307,0.956867519817626,0.8761722190560075,0.17012071913372365,1.1474275944251593,1.0980260090150769
ank_12_35,0.8380847953216374,0.8732297381045286,1.0075176111870465,0.9806276942487646,0.558747765744927,1.0746766901482494,1.0524392808327199
ank_13_12,0.7532702369959988,0.5598600541396395,0.7376271495689458,0.8677644482963097,0.1065547598412626,1.2032568535328194,1.124344295944898
ank_13_17,0.9257848568790397,0.788534264223081,0.9273762154470474,0.898864265198029,0.16271838520119106,1.145168515639411,1.1269862183456745
ank_13_21,0.9445791012619268,0.5831619249333034,1.2819277108433735,1.1325650427798148,0.10515103893836215,1.5557534485769164,1.5194691810721146
ank_13_29,0.9066251154201292,0.8806492679821769,0.8898205035537887,0.8210095169256716,0.1717142512950247,1.0250331285387304,0.958270087941212
ank_13_34,0.9328062480763312,0.7945598152234435,1.001453450647564,0.8739391107996575,0.04726310052168496,1.1062576241272808,1.0860650419164786
ank_13_6,0.6938288704216682,0.5818731285349895,0.9796540715681135,0.8778291323200075,0.20536522609234284,1.2665936055653497,1.2346690808595797
ank_14_33,0.9412511542012927,0.6874923359901901,1.3232557448200004,1.1694461785427628,0.6196973750706025,1.3411516394660958,1.2876720473260204
ank_14_9,0.7510195444752231,0.7802822673599549,1.0588582871023866,1.0817713291533992,0.33499655319568006,1.1751633128713521,1.1461445031677773
ank_15_22,0.9064712219144352,0.6872373838122321,1.1970108695652173,1.0923913043478262,0.2743947628458498,1.3282793972332014,1.2610548418972332
ank_15_41,0.9984033548784241,0.7820273212462188,0.9989652113925298,0.9869419532866858,0.24519562432245984,1.1886025426234355,1.1451414211096875
ank_15_6,0.7161819021237303,0.6905989793177545,1.079615728676442,0.8670996849597449,0.23709696238963868,1.2145385243670024,1.0612578273890554
ank_16_36,0.9506001846722069,0.6942488262910798,0.9913137260617367,0.8643717025679891,0.06342728889147989,1.259568018188708,1.3228495642288747
ank_16_9,0.8563211757463836,0.8605413905425138,0.8945623515284413,0.6998981909311615,0.3169916725402668,1.0243036520740334,0.959720155585141
ank_17_17,0.9187249923053247,0.6143554094516217,1.2190450223237108,0.8324187996319145,0.06148393033638935,1.4740806380150642,1.326880474421458
ank_17_19,0.8120960295475531,0.6472901269660792,1.079557930176389,1.0557344653443606,0.3741491619702847,1.3269779696991875,1.3980824123545341
ank_17_22,0.851762080640197,0.7991553367360766,0.6926663840610428,0.5120813904196693,0.06222975837219161,0.984513211812915,1.0068955772219865
ank_17_31,0.9542166820560173,0.9022457866301105,0.9895430678136521,0.9438275053066696,0.628890626745615,1.0280862473466652,1.0264328008043795
ank_17_32,0.971375807940905,0.6293567807351077,1.2500629326620516,1.1674323473882946,0.4039962240402769,1.4558842039018252,1.3734424166142227
ank_18_16,0.8534164358264081,0.7465737985754215,1.167627789016032,0.9862021074242927,0.2377343679236738,1.211195314151143,1.1347785392953111
ank_18_27,0.9496191135734072,0.8217968196090347,0.908252810096628,0.882641490830211,0.17254979294024847,1.1123792151449419,1.0523318872017353
ank_18_29,0.8474338257925516,0.8875899484711597,0.9290299480831693,0.7913864095547429,0.3810899976982686,1.0075701388711287,0.9748599780056776
ank_18_37,0.7458064019698368,0.7532370389476399,1.1211861795021059,0.9740437626271272,0.28890867376639384,1.1935075163510598,1.1743314043077766
ank_18_39,0.8321021852877809,0.7714536711670057,1.0882828888222955,0.9716212166616722,0.3266107281989811,1.1848366796523824,1.164698831285586
ank_18_7,0.7730455524776855,0.8170009456029463,0.963511208576998,0.8489583333333334,0.18357090643274854,1.0840034113060428,1.0543981481481481
ank_19_15,0.8262157586949831,0.8659138533178115,0.9867709929821731,0.9289344196176494,0.31776505068430533,1.007501814955231,1.0047054394880481
ank_19_33,0.9989035087719298,0.841180888555087,0.9234890109890109,0.9295100732600732,0.1956043956043956,1.0905448717948718,1.011080586080586
ank_19_6,0.8849838411819021,0.6214976632974677,1.1472789591494124,0.9063024622271963,0.06736149972020146,1.3616046446558476,1.3992375489647453
ank_19_9,0.8895814096645122,0.8960730040653923,0.907910613446595,0.844876683237608,0.18719532795984364,1.0104734784497322,1.0108837299097446
ank_1_34,0.8960257002154509,0.790785547134975,1.0774284628332518,0.9795569310962697,0.475050225335288,1.0599174675571483,1.0780257370907314
ank_20_10,0.884599107417667,0.9170599108404914,0.949443930663252,0.8618007635578953,0.49901591140831375,0.9839700267956654,0.9721372507173177
ank_20_19,0.9560826408125577,0.6830446067483552,1.1714975845410627,1.0939967008365736,0.107988688582538,1.323082361258395,1.3270295746435725
ank_20_37,0.6025892582333026,0.9261612130885873,1.0020681097476907,0.9739418171790984,0.8402385219909004,1.0054115538397905,1.018061491796498
ank_20_6,0.8065366266543552,0.6077706489851409,1.3456165136174554,1.0066713758731654,0.08574680166391963,1.3785809591083902,1.4184522407974256
ank_22_10,0.697329947676208,0.8086896551724138,1.060105747910626,0.961043834214566,0.4736483029165956,1.1182670987549037,1.0326454033771109
ank_22_16,0.858264081255771,0.73191231845078,0.9983157250038279,0.6021436227224009,0.05417240851324453,1.1503598223855458,1.0918389220640026
ank_22_37,0.8751154201292706,0.9195902576277147,1.0119280967633981,0.9561839651957738,0.5981498302815892,1.020414017306497,1.0077688004972032
ank_23_14,0.817174515235457,0.8291666666666667,0.7514976009993469,0.606762626692786,0.06833603043465916,0.9172699656474462,0.8129631206881867
ank_23_28,0.5041551246537396,0.7886523199023199,1.1316948086506362,0.9200251584498524,0.6615220862160724,1.117180318351154,1.097682519715516
ank_24_0,0.7024084333641121,0.5229501013309963,1.474050798638387,0.9735009164702804,0.11238544121497775,1.6836868290128308,1.532181199266824
ank_24_12,0.815597106802093,0.8796877211189207,0.8355899938332843,0.7801699868622142,0.1913558731265249,1.0121725607957746,0.8788910636244203
ank_24_14,0.7818751923668821,0.8632304096444827,0.9873738813201847,0.9135267628113778,0.24964373254289463,1.043293621387448,1.0040186969161489
ank_24_3,0.9721645121575869,0.7070463224963888,0.4774991604164334,0.4907645807679391,0.09988245830068286,0.6727303257584238,0.4905966640546289
ank_25_1,0.6072637734687596,0.6977318803852002,1.1170434940524836,0.9610460365023156,0.42068464541905026,1.133796422409879,1.0794061563606647
ank_25_14,0.8640158510310865,0.5195369030390738,1.3610884936790228,1.221427040925648,0.07653739018641524,1.6839511463466892,1.6563102635526032
ank_25_16,0.9013927362265313,0.8222928848862521,0.37351742752588823,0.4430977654356233,0.10684903065064494,0.5695933144740598,0.5703459552049
ank_25_37,0.7393621114188981,0.9232210225055288,0.9335193326569721,0.8176924811182504,0.2380227708262879,0.9469338293315297,0.9649983090970577
ank_26_21,0.802670052323792,0.7761347840674879,0.9415161340126601,0.698409757603829,0.08025320364366219,1.109834800061757,1.152354485101127
ank_26_22,0.6986188057863958,0.7504474488531542,1.0270052102443679,0.7172892052542746,0.23236956043149629,1.0786673515814191,1.0958758347398547
