stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,1.9585538711345758,51,1.4027132871599706,65,2.157987920638839,57,1.8220030045750084,92
ank_0_16,1.7794117572928982,77,0.7442558172945872,95,0.5739101116294183,115,0.6159907143450225,87,0.747242826100875,121
ank_0_30,3.446224904304089,34,3.7680918444256783,29,2.2654143459258616,22,3.833752818450427,28,2.83532471980103,40
ank_0_41,2.1414429988142,32,1.2737453788520294,41,1.1927046415724467,56,1.7954538618756448,38,0.8489499652854982,66
ank_10_1,1.4076327083073523,74,1.2565842609623608,101,0.668121724003028,121,1.259066866856721,91,0.7737533864821537,120
ank_11_14,1.8192047515453464,53,1.806831512869249,85,0.5679409265714129,72,1.4553244423096787,73,1.0395053585607772,79
ank_12_21,3.6687100519133344,55,3.798619370121569,46,3.6973310966083694,65,3.631209391281674,37,3.165822443178397,70
ank_12_28,4.148737253943167,29,3.472387330488019,28,3.432147503220258,28,3.2975540201171025,32,1.886846384914959,41
ank_12_35,1.8827222694319123,56,0.9455538637322101,96,0.5048295749455577,177,0.5413569605081465,79,0.5416461564572226,158
ank_13_12,1.8296589099999625,83,1.1004443579700922,84,0.8654292182483846,123,1.4048785274776314,112,0.672069931853234,114
ank_13_17,2.40932319308119,48,1.8565858742707322,48,1.4109652601201654,69,1.2943124273762632,66,1.2083144472907195,70
ank_13_21,2.361124845412062,56,2.515836275668172,56,2.3117572123775396,60,2.983321355831693,54,2.2582467163289754,77
ank_13_29,2.4747231628745565,44,2.12326386084887,45,2.2064868477441366,74,2.599431483785616,52,2.0705182641429687,84
ank_13_34,2.6576811136475333,21,4.80347382477054,20,2.1700154864725145,24,3.339818530342972,27,2.765671930740273,34
ank_13_6,1.8831103007537435,72,0.8689601660978712,113,0.5705287054967724,163,0.9512424621116693,122,0.5087067316640685,135
ank_14_33,3.023045039824054,24,1.2875841869765243,36,0.9248822115053417,60,1.0850663541316183,33,1.1077515553410915,62
ank_14_9,2.641791696683742,60,1.4599508835712145,65,1.4870922288064377,78,1.6191331794558916,63,0.9935687964620008,110
