stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,3.5404031220685384,71,1.6390673884156959,61,2.49779908204518,64,2.366369192479704,68
ank_0_16,1.7794117572928982,77,0.7457772888852611,95,0.5435169091169616,110,0.6886114847503046,84,0.5302554015238254,97
ank_0_30,3.446224904304089,34,3.1994234813670586,32,3.0279030241139337,29,2.8659451682105774,30,2.9401415643874906,51
ank_0_41,2.1414429988142,32,0.9580403439243047,33,1.0953255451676407,48,0.9462023255828023,36,0.9080971488581718,45
ank_10_1,1.4076327083073523,74,1.0019193223512957,84,0.5831282384958079,129,1.1779188571946526,102,0.6323582922640475,117
ank_11_14,1.8192047515453464,53,1.8565513685938173,62,0.849365365677604,119,1.2245427680518963,54,0.8849615769863967,85
ank_12_21,3.6687100519133344,55,3.9849841710708893,51,3.0519831618046593,62,4.1862967277300935,41,3.6947615962411136,67
ank_12_28,4.148737253943167,29,3.934091619770288,34,3.861251540246078,43,2.916406211074905,31,2.9848332722692086,43
ank_12_35,1.8827222694319123,56,0.887021999776176,63,0.5079512458475748,176,0.7227718701777917,75,0.47129954637667903,164
ank_13_12,1.8296589099999625,83,1.3921170438391377,119,0.7285314594293159,111,1.2617128732126037,90,0.8362075934923425,136
ank_13_17,2.40932319308119,48,1.681291995375281,53,1.3828179118629547,65,1.119068568795611,66,1.6492549662073022,66
ank_13_21,2.361124845412062,56,2.094748529312622,48,2.788945865544817,67,2.2499784381675445,64,3.1576030686205057,72
ank_13_29,2.4747231628745565,44,2.092250008370562,40,2.0159334810577483,49,1.7398056705090084,53,2.590230933771407,63
ank_13_34,2.6576811136475333,21,3.348102248065631,35,3.398425521061906,39,3.78808608054642,33,2.8870907553459517,38
ank_13_6,1.8831103007537435,72,0.9224851191203154,94,0.5224539262828691,151,0.8420066915739203,95,0.5705944990764293,143
ank_14_33,3.023045039824054,24,1.4962675936776835,33,0.9888125297233232,44,1.5243233162924588,44,1.08476522623481,50
ank_14_9,2.641791696683742,60,1.7315805230222818,84,1.5126093208441929,83,1.43134179203202,63,1.050661856982697,78
ank_15_22,3.388774697360242,47,2.7337450202314133,65,1.723817544044511,93,1.6745309955589023,58,1.7248985128614855,86
ank_15_41,3.6136167013673552,30,2.8821409915280385,48,2.3975524542366387,39,3.2937856759859163,49,2.2009563067962126,53
ank_15_6,2.5788618794043954,58,1.1559963473185373,85,0.4127432925584954,141,1.3949299594279194,83,0.616614245211174,136
ank_16_36,3.8246085668434584,11,5.653010259996995,9,2.4640907054982453,14,3.9042727549167715,22,2.598682700663815,17
ank_16_9,2.458009300731516,38,1.591115518258551,70,0.7229745708438935,100,1.7615099644007832,69,0.9849231816332844,90
ank_17_17,3.2964406701328497,62,2.4606655846816934,45,2.638907768828104,34,3.059255406338928,49,3.109325686243695,60
ank_17_19,2.732016847994027,55,2.8091441667596215,43,1.9587840180318954,77,2.4464691108438448,52,2.389263761018161,71
ank_17_22,4.044052899922436,41,2.255815854169471,59,2.092833999058936,52,2.4468556913473503,52,1.7049070354435716,67
ank_17_31,2.5965451202702488,61,1.0133584293217437,78,0.5013375535343026,150,0.838914936774194,85,0.724437910013568,178
ank_17_32,3.0338922631839655,41,2.0715551877456306,46,1.6273987655912139,34,1.8172264282211863,37,1.521179738467179,56
ank_18_16,3.662567148824515,46,2.3768112018247325,61,2.3674918542104173,77,2.5294083778341605,55,1.4951077124427787,89
ank_18_27,2.731841450892978,37,2.72487918097881,42,2.4337299437268918,81,2.7867635166095077,42,2.359274910652171,49
ank_18_29,2.108913983042069,56,1.2344160815609118,64,0.8080510313508981,81,1.177539488432704,88,0.9029283365201958,87
ank_18_37,1.3963166307531871,33,0.7898707609434457,56,0.7135098252510189,62,0.745244031196824,65,0.7453352893332106,64
ank_18_39,1.7130964755298188,56,0.517716362886598,64,0.386912867701302,71,0.5959894818066324,75,0.46047147609915,73
ank_18_7,2.5973855611610084,54,1.730964645361833,77,0.7909815374262428,100,1.297035213336068,79,1.2153772525158482,107
ank_19_15,2.79484842385336,51,1.2667011161606467,68,1.2097465045824045,85,1.5255954124182631,77,0.9304569118965087,86
ank_19_33,4.31472540924909,19,4.243699383861474,25,2.896579293810528,27,3.442183620676203,14,2.8934960370159346,31
ank_19_6,2.617815815166602,60,2.471782310321977,47,1.9044661897063537,67,2.193146337716252,57,2.42677887611393,80
ank_19_9,2.625465191897572,32,2.137541402999439,55,1.8528182577161754,61,1.746259830280909,55,1.2790011839402693,75
ank_1_34,3.473055132023447,26,3.0481231376743194,41,1.248300149471417,54,1.7558856835877812,35,1.5701341259415167,60
ank_20_10,2.3238447686911368,42,1.7340269871743574,65,0.5930844063613862,117,1.1422568611013202,97,0.5238681112445267,132
ank_20_19,3.339545118262882,43,3.299263085186153,49,2.8207855922397114,53,2.767014741872045,48,2.815355661079862,50
ank_20_37,1.0153386685246166,105,0.6696244557338326,130,0.6506615124811514,161,0.5422636969683563,135,0.5716907198129435,166
ank_20_6,2.953198259465808,53,2.5174158709809076,56,1.7259696859766638,76,2.2803186305280323,58,2.1369220267276274,74
ank_22_10,1.9163009480003148,79,1.3970937726019288,91,0.8011781455559182,133,1.021506134863518,102,0.8777887167727876,150
ank_22_16,3.183092814088014,51,2.734833617547535,42,2.297948200238079,57,2.222650835499589,39,2.163083537563885,55
ank_22_37,1.8768363310702,39,1.5757381052302146,52,0.8478953865769975,71,1.0527146407500432,54,1.3577955898623137,79
ank_23_14,2.28414728193807,66,2.596158239189158,74,1.277919306796063,77,2.0326188074824016,62,2.2918453793926763,79
ank_23_28,1.0840761626184352,66,0.6197241657485941,79,0.549823380992403,117,0.7580132415257548,84,0.6089161629308738,107
ank_24_0,2.849717206309148,66,1.5944284648519638,82,0.9363324900104997,95,1.7262011275698597,90,1.458419440733555,90
ank_24_12,2.2243788583002155,51,2.10686572796165,56,1.5378166427599087,64,3.2457278362987925,61,2.1924600809385955,62
ank_24_14,2.8929374480514225,42,1.5730164199577226,85,0.5824725904824652,127,0.8876908723491816,82,0.8203908477265904,103
ank_24_3,3.493766352589964,61,3.006763578082154,40,2.9919661863527818,43,2.9067532514470376,58,3.180316164641059,55
